Geo Code,Geo Name,Line Number
602014203,142.03,45377
602014204,142.04,45388
602015001,150.01,45399
602015002,150.02,45410
602016000,160,45421
602016101,161.01,45432
602016102,161.02,45443
602050001,500.01,45454
602050002,500.02,45465
602050004,500.04,45476
602050006,500.06,45487
602050007,500.07,45498
602050008,500.08,45509
602050009,500.09,45520
602050101,501.01,45531
602050102,501.02,45542
602050103,501.03,45553
602050200,502,45564
602050300,503,45575
602051002,510.02,45586
602051003,510.03,45597
602051006,510.06,45608
602052002,520.02,45619
602052003,520.03,45630
602052004,520.04,45641
602052005,520.05,45652
602052101,521.01,45663
602052102,521.02,45674
602052201,522.01,45685
602052202,522.02,45696
602053000,530,45707
602053100,531,45718
602053200,532,45729
602053300,533,45740
602053400,534,45751
602053500,535,45762
602053600,536,45773
602053701,537.01,45784
602053702,537.02,45795
602053703,537.03,45806
602053800,538,45817
602053901,539.01,45828
602053902,539.02,45839
602054001,540.01,45850
602054002,540.02,45861
602054003,540.03,45872
602054004,540.04,45883
602054100,541,45894
602054200,542,45905
602055000,550,45916
602055100,551,45927
602055201,552.01,45938
602055202,552.02,45949
602055300,553,45960
602056001,560.01,45971
602056002,560.02,45982
602056004,560.04,45993
602056005,560.05,46004
602056006,560.06,46015
602056007,560.07,46026
602057000,570,46037
602058000,580,46048
602058500,585,46059
602059002,590.02,46070
602059003,590.03,46081
602059004,590.04,46092
602059501,595.01,46103
602059502,595.02,46114
602060000,600,46125
602070000,700,46136
705,Regina,46147
705000101,1.01,46158
705000102,1.02,46169
705000201,2.01,46180
705000202,2.02,46191
705000300,3,46202
705000400,4,46213
705000500,5,46224
705000600,6,46235
705000700,7,46246
705000801,8.01,46257
705000802,8.02,46268
705000901,9.01,46279
705000902,9.02,46290
705001000,10,46301
705001100,11,46312
705001200,12,46323
705001300,13,46334
705001400,14,46345
705001500,15,46356
705001600,16,46367
705001700,17,46378
705001800,18,46389
705001900,19,46400
705002000,20,46411
705002100,21,46422
705002201,22.01,46433
705002202,22.02,46444
705002301,23.01,46455
705002302,23.02,46466
705002400,24,46477
705002501,25.01,46488
705002502,25.02,46499
705002600,26,46510
705002700,27,46521
705002801,28.01,46532
705002802,28.02,46543
705002803,28.03,46554
705010001,100.01,46565
705010002,100.02,46576
705010003,100.03,46587
705010004,100.04,46598
705010005,100.05,46609
705010008,100.08,46620
705010009,100.09,46631
705010010,100.1,46642
705010011,100.11,46653
705010012,100.12,46664
705010013,100.13,46675
705010014,100.14,46686
705010101,101.01,46697
705010102,101.02,46708
705010200,102,46719
705010300,103,46730
705010400,104,46741
725,Saskatoon,46752
725000100,1,46763
725000201,2.01,46774
725000202,2.02,46785
725000300,3,46796
725000400,4,46807
725000500,5,46818
725000601,6.01,46829
725000602,6.02,46840
725000603,6.03,46851
725000604,6.04,46862
725000700,7,46873
725000800,8,46884
725000900,9,46895
725001000,10,46906
725001101,11.01,46917
725001102,11.02,46928
725001103,11.03,46939
725001201,12.01,46950
725001202,12.02,46961
725001203,12.03,46972
725001206,12.06,46983
725001207,12.07,46994
725001208,12.08,47005
725001209,12.09,47016
725001301,13.01,47027
725001302,13.02,47038
725001304,13.04,47049
725001305,13.05,47060
725001306,13.06,47071
725001307,13.07,47082
725001400,14,47093
725001500,15,47104
725001600,16,47115
725001700,17,47126
725001801,18.01,47137
725001802,18.02,47148
725001803,18.03,47159
725001804,18.04,47170
725001805,18.05,47181
725001900,19,47192
725002000,20,47203
725002101,21.01,47214
725002102,21.02,47225
725002103,21.03,47236
725002104,21.04,47247
725002105,21.05,47258
725002200,22,47269
725010002,100.02,47280
725010003,100.03,47291
725010004,100.04,47302
725010100,101,47313
725010201,102.01,47324
725010202,102.02,47335
725010300,103,47346
725010401,104.01,47357
725010402,104.02,47368
725010500,105,47379
725011000,110,47390
725020000,200,47401
805,Medicine Hat,47412
805000100,1,47423
805000200,2,47434
805000301,3.01,47445
805000302,3.02,47456
805000400,4,47467
805000501,5.01,47478
805000502,5.02,47489
805000600,6,47500
805000700,7,47511
805000800,8,47522
805000900,9,47533
805001000,10,47544
805001100,11,47555
805001201,12.01,47566
805001202,12.02,47577
805001300,13,47588
805001400,14,47599
805010000,100,47610
805020000,200,47621
810,Lethbridge,47632
810000100,1,47643
810000200,2,47654
810000300,3,47665
810000400,4,47676
810000500,5,47687
810000600,6,47698
810000700,7,47709
810000800,8,47720
810000900,9,47731
810001100,11,47742
810001200,12,47753
810001300,13,47764
810001400,14,47775
810001500,15,47786
810001600,16,47797
810001701,17.01,47808
810001702,17.02,47819
810001703,17.03,47830
810001800,18,47841
810001900,19,47852
810002001,20.01,47863
810002002,20.02,47874
810010001,100.01,47885
810010002,100.02,47896
810010100,101,47907
810010200,102,47918
810010300,103,47929
810010400,104,47940
810010500,105,47951
825,Calgary,47962
825000101,1.01,47973
825000102,1.02,47984
825000103,1.03,47995
825000104,1.04,48006
825000105,1.05,48017
825000106,1.06,48028
825000107,1.07,48039
825000108,1.08,48050
825000109,1.09,48061
825000110,1.1,48072
825000111,1.11,48083
825000113,1.13,48094
825000114,1.14,48105
825000117,1.17,48116
825000122,1.22,48127
825000123,1.23,48138
825000125,1.25,48149
825000126,1.26,48160
825000128,1.28,48171
825000129,1.29,48182
825000130,1.3,48193
825000131,1.31,48204
825000132,1.32,48215
825000133,1.33,48226
825000134,1.34,48237
825000135,1.35,48248
825000136,1.36,48259
825000137,1.37,48270
825000138,1.38,48281
825000139,1.39,48292
825000202,2.02,48303
825000204,2.04,48314
825000206,2.06,48325
825000207,2.07,48336
825000208,2.08,48347
825000209,2.09,48358
825000210,2.1,48369
825000211,2.11,48380
825000212,2.12,48391
825000214,2.14,48402
825000215,2.15,48413
825000216,2.16,48424
825000217,2.17,48435
825000218,2.18,48446
825000219,2.19,48457
825000220,2.2,48468
825000221,2.21,48479
825000222,2.22,48490
825000223,2.23,48501
825000300,3,48512
825000400,4,48523
825000500,5,48534
825000600,6,48545
825000701,7.01,48556
825000702,7.02,48567
825000703,7.03,48578
825000704,7.04,48589
825000800,8,48600
825000900,9,48611
825001000,10,48622
825001100,11,48633
825001200,12,48644
825001300,13,48655
825001400,14,48666
825001500,15,48677
825001600,16,48688
825001701,17.01,48699
825001703,17.03,48710
825001704,17.04,48721
825001705,17.05,48732
825001706,17.06,48743
825001800,18,48754
825001900,19,48765
825002000,20,48776
825002100,21,48787
825002200,22,48798
825002300,23,48809
825002400,24,48820
825002500,25,48831
825002600,26,48842
825002700,27,48853
825002800,28,48864
825002900,29,48875
825003000,30,48886
825003100,31,48897
825003200,32,48908
825003301,33.01,48919
825003302,33.02,48930
825003400,34,48941
825003501,35.01,48952
825003502,35.02,48963
825003601,36.01,48974
825003602,36.02,48985
825003700,37,48996
825003802,38.02,49007
825003803,38.03,49018
825003804,38.04,49029
825003805,38.05,49040
825003806,38.06,49051
825003807,38.07,49062
825003808,38.08,49073
825003810,38.1,49084
825003811,38.11,49095
825003812,38.12,49106
825003813,38.13,49117
825003814,38.14,49128
825003815,38.15,49139
825003817,38.17,49150
825003818,38.18,49161
825003820,38.2,49172
825003821,38.21,49183
825003822,38.22,49194
825003823,38.23,49205
825003824,38.24,49216
825003825,38.25,49227
825003827,38.27,49238
825003828,38.28,49249
825003829,38.29,49260
825003830,38.3,49271
825003831,38.31,49282
825003832,38.32,49293
825003833,38.33,49304
825003834,38.34,49315
825003900,39,49326
825004000,40,49337
825004100,41,49348
825004200,42,49359
825004300,43,49370
825004400,44,49381
825004500,45,49392
825004601,46.01,49403
825004602,46.02,49414
825004700,47,49425
825004800,48,49436
825004901,49.01,49447
825004902,49.02,49458
825004903,49.03,49469
825005001,50.01,49480
825005006,50.06,49491
825005007,50.07,49502
825005008,50.08,49513
825005009,50.09,49524
825005010,50.1,49535
825005011,50.11,49546
825005012,50.12,49557
825005013,50.13,49568
825005014,50.14,49579
825005100,51,49590
825005201,52.01,49601
825005202,52.02,49612
825005203,52.03,49623
825005204,52.04,49634
825005206,52.06,49645
825005207,52.07,49656
825005209,52.09,49667
825005210,52.1,49678
825005211,52.11,49689
825005212,52.12,49700
825005300,53,49711
825005400,54,49722
825005500,55,49733
825005600,56,49744
825005700,57,49755
825005800,58,49766
825005900,59,49777
825006000,60,49788
825006100,61,49799
825006200,62,49810
825006300,63,49821
825006400,64,49832
825006500,65,49843
825006601,66.01,49854
825006602,66.02,49865
825006700,67,49876
825006800,68,49887
825006900,69,49898
825007000,70,49909
825007100,71,49920
825007200,72,49931
825007300,73,49942
825007400,74,49953
825007501,75.01,49964
825007502,75.02,49975
825007601,76.01,49986
825007602,76.02,49997
825007603,76.03,50008
825007604,76.04,50019
825007605,76.05,50030
825007606,76.06,50041
825007609,76.09,50052
825007612,76.12,50063
825007613,76.13,50074
825007614,76.14,50085
825007615,76.15,50096
825007616,76.16,50107
825007617,76.17,50118
825007618,76.18,50129
825007619,76.19,50140
825007620,76.2,50151
825007621,76.21,50162
825007622,76.22,50173
825007623,76.23,50184
825007624,76.24,50195
825007701,77.01,50206
825007702,77.02,50217
825007703,77.03,50228
825007704,77.04,50239
825007705,77.05,50250
825007706,77.06,50261
825007713,77.13,50272
825007714,77.14,50283
825007716,77.16,50294
825007717,77.17,50305
825007719,77.19,50316
825007720,77.2,50327
825007721,77.21,50338
825007722,77.22,50349
825007723,77.23,50360
825007724,77.24,50371
825007725,77.25,50382
825007726,77.26,50393
825007727,77.27,50404
825007728,77.28,50415
825007729,77.29,50426
825007730,77.3,50437
825007731,77.31,50448
825007732,77.32,50459
825020002,200.02,50470
825020003,200.03,50481
825020005,200.05,50492
825020006,200.06,50503
825020101,201.01,50514
825020102,201.02,50525
825020200,202,50536
825020300,203,50547
825020401,204.01,50558
825020403,204.03,50569
825020404,204.04,50580
825020405,204.05,50591
825020501,205.01,50602
825020502,205.02,50613
825020503,205.03,50624
825020602,206.02,50635
825020605,206.05,50646
825020606,206.06,50657
825020607,206.07,50668
825020608,206.08,50679
825020609,206.09,50690
825020610,206.1,50701
825020611,206.11,50712
825020701,207.01,50723
825020703,207.03,50734
825020704,207.04,50745
830,Red Deer,50756
830000101,1.01,50767
830000102,1.02,50778
830000103,1.03,50789
830000104,1.04,50800
830000200,2,50811
830000300,3,50822
830000400,4,50833
830000500,5,50844
830000600,6,50855
830000700,7,50866
830000801,8.01,50877
830000802,8.02,50888
830000803,8.03,50899
830000900,9,50910
830001000,10,50921
830001100,11,50932
830001200,12,50943
830001300,13,50954
830001400,14,50965
830001500,15,50976
830001601,16.01,50987
830001602,16.02,50998
830001603,16.03,51009
835,Edmonton,51020
835000102,1.02,51031
835000103,1.03,51042
835000104,1.04,51053
835000105,1.05,51064
835000106,1.06,51075
835000107,1.07,51086
835000201,2.01,51097
835000202,2.02,51108
835000203,2.03,51119
835000204,2.04,51130
835000205,2.05,51141
835000300,3,51152
835000401,4.01,51163
835000402,4.02,51174
835000501,5.01,51185
835000502,5.02,51196
835000505,5.05,51207
835000507,5.07,51218
835000508,5.08,51229
835000509,5.09,51240
835000510,5.1,51251
835000511,5.11,51262
835000601,6.01,51273
835000603,6.03,51284
835000604,6.04,51295
835000605,6.05,51306
835000606,6.06,51317
835000608,6.08,51328
835000609,6.09,51339
835000611,6.11,51350
835000613,6.13,51361
835000614,6.14,51372
835000615,6.15,51383
835000616,6.16,51394
835000617,6.17,51405
835000618,6.18,51416
835000701,7.01,51427
835000702,7.02,51438
835000801,8.01,51449
835000802,8.02,51460
835000900,9,51471
835001000,10,51482
835001100,11,51493
835001201,12.01,51504
835001202,12.02,51515
835001300,13,51526
835001400,14,51537
835001502,15.02,51548
835001602,16.02,51559
835001700,17,51570
835001800,18,51581
835001901,19.01,51592
835001902,19.02,51603
835002000,20,51614
835002100,21,51625
835002200,22,51636
835002300,23,51647
835002401,24.01,51658
835002402,24.02,51669
835002500,25,51680
835002601,26.01,51691
835002602,26.02,51702
835002700,27,51713
835002800,28,51724
835002900,29,51735
835003000,30,51746
835003100,31,51757
835003201,32.01,51768
835003202,32.02,51779
835003301,33.01,51790
835003302,33.02,51801
835003400,34,51812
835003500,35,51823
835003600,36,51834
835003700,37,51845
835003800,38,51856
835003900,39,51867
835004000,40,51878
835004100,41,51889
835004201,42.01,51900
835004202,42.02,51911
835004300,43,51922
835004400,44,51933
835004500,45,51944
835004600,46,51955
835004700,47,51966
835004800,48,51977
835004900,49,51988
835005000,50,51999
835005101,51.01,52010
835005202,52.02,52021
835005300,53,52032
835005400,54,52043
835005500,55,52054
835005600,56,52065
835005700,57,52076
835005800,58,52087
835005900,59,52098
835006001,60.01,52109
835006002,60.02,52120
835006100,61,52131
835006200,62,52142
835006300,63,52153
835006401,64.01,52164
835006501,65.01,52175
835006502,65.02,52186
835006601,66.01,52197
835006602,66.02,52208
835006701,67.01,52219
835006702,67.02,52230
835006801,68.01,52241
835006802,68.02,52252
835006900,69,52263
835007000,70,52274
835007100,71,52285
835007200,72,52296
835007300,73,52307
835007501,75.01,52318
835007502,75.02,52329
835007503,75.03,52340
835007504,75.04,52351
835007505,75.05,52362
835007507,75.07,52373
835007508,75.08,52384
835007509,75.09,52395
835007510,75.1,52406
835007511,75.11,52417
835007512,75.12,52428
835007601,76.01,52439
835007602,76.02,52450
835007701,77.01,52461
835007702,77.02,52472
835007801,78.01,52483
835007802,78.02,52494
835007803,78.03,52505
835007805,78.05,52516
835007806,78.06,52527
835007807,78.07,52538
835007808,78.08,52549
835007809,78.09,52560
835007812,78.12,52571
835007814,78.14,52582
835007815,78.15,52593
835007816,78.16,52604
835007817,78.17,52615
835007903,79.03,52626
835007904,79.04,52637
835007905,79.05,52648
835007906,79.06,52659
835009001,90.01,52670
835009002,90.02,52681
835009003,90.03,52692
835009004,90.04,52703
835009005,90.05,52714
835009006,90.06,52725
835009008,90.08,52736
835009009,90.09,52747
835009011,90.11,52758
835009012,90.12,52769
835009013,90.13,52780
835009015,90.15,52791
835009016,90.16,52802
835009017,90.17,52813
835009018,90.18,52824
835009019,90.19,52835
835009020,90.2,52846
835009021,90.21,52857
835009022,90.22,52868
835010000,100,52879
835010101,101.01,52890
835010102,101.02,52901
835010200,102,52912
835010300,103,52923
835010402,104.02,52934
835010410,104.1,52945
835010412,104.12,52956
835010413,104.13,52967
835010415,104.15,52978
835010416,104.16,52989
835010417,104.17,53000
835010418,104.18,53011
835010419,104.19,53022
835010420,104.2,53033
835010422,104.22,53044
835010425,104.25,53055
835010427,104.27,53066
835010428,104.28,53077
835010429,104.29,53088
835010430,104.3,53099
835010431,104.31,53110
835010432,104.32,53121
835010433,104.33,53132
835010434,104.34,53143
835010435,104.35,53154
835010436,104.36,53165
835010437,104.37,53176
835010438,104.38,53187
835010439,104.39,53198
835010440,104.4,53209
835010503,105.03,53220
835010504,105.04,53231
835010505,105.05,53242
835010506,105.06,53253
835010601,106.01,53264
835010602,106.02,53275
835011001,110.01,53286
835011002,110.02,53297
835011100,111,53308
835012001,120.01,53319
835012002,120.02,53330
835012003,120.03,53341
835012005,120.05,53352
835012007,120.07,53363
835012008,120.08,53374
835012102,121.02,53385
835012103,121.03,53396
835012104,121.04,53407
835012106,121.06,53418
835012107,121.07,53429
835012108,121.08,53440
835012109,121.09,53451
835014004,140.04,53462
835014005,140.05,53473
835014006,140.06,53484
835014007,140.07,53495
835014008,140.08,53506
835014101,141.01,53517
835014102,141.02,53528
835014201,142.01,53539
835014202,142.02,53550
835014203,142.03,53561
835014204,142.04,53572
835015000,150,53583
835015101,151.01,53594
835015102,151.02,53605
835015200,152,53616
835015301,153.01,53627
835015302,153.02,53638
835015400,154,53649
835015500,155,53660
835015600,156,53671
835015700,157,53682
835016001,160.01,53693
835016003,160.03,53704
835016004,160.04,53715
835016101,161.01,53726
835016102,161.02,53737
835016201,162.01,53748
835016203,162.03,53759
835016204,162.04,53770
835016205,162.05,53781
835016303,163.03,53792
835016305,163.05,53803
835016306,163.06,53814
835016401,164.01,53825
835016403,164.03,53836
835016404,164.04,53847
835016501,165.01,53858
835016503,165.03,53869
835016504,165.04,53880
835016602,166.02,53891
835020000,200,53902
850,Grande Prairie,53913
850000100,1,53924
850000200,2,53935
850000300,3,53946
850000400,4,53957
850000500,5,53968
850000600,6,53979
850000700,7,53990
850000800,8,54001
850000900,9,54012
850001000,10,54023
850001100,11,54034
850001200,12,54045
850001300,13,54056
860,Wood Buffalo,54067
860000100,1,54078
860000200,2,54089
860000300,3,54100
860000400,4,54111
860000500,5,54122
860000600,6,54133
860000700,7,54144
860000800,8,54155
860000900,9,54166
860001000,10,54177
860001100,11,54188
860001200,12,54199
860001300,13,54210
860010000,100,54221
860012000,120,54232
860013000,130,54243
860014000,140,54254
860015000,150,54265
860016000,160,54276
915,Kelowna,54287
915000100,1,54298
915000200,2,54309
915000301,3.01,54320
915000302,3.02,54331
915000400,4,54342
915000500,5,54353
915000600,6,54364
915000700,7,54375
915000800,8,54386
915000901,9.01,54397
915000902,9.02,54408
915000903,9.03,54419
915001001,10.01,54430
915001002,10.02,54441
915001003,10.03,54452
915001100,11,54463
915001200,12,54474
915001300,13,54485
915001400,14,54496
915001500,15,54507
915001600,16,54518
915001700,17,54529
915001801,18.01,54540
915001802,18.02,54551
915001901,19.01,54562
915001902,19.02,54573
915001903,19.03,54584
915001904,19.04,54595
915010000,100,54606
915010100,101,54617
915010201,102.01,54628
915010204,102.04,54639
915010205,102.05,54650
915010206,102.06,54661
915010300,103,54672
915010401,104.01,54683
915010402,104.02,54694
915010501,105.01,54705
915010502,105.02,54716
915010503,105.03,54727
925,Kamloops,54738
925000100,1,54749
925000200,2,54760
925000300,3,54771
925000400,4,54782
925000501,5.01,54793
925000502,5.02,54804
925000601,6.01,54815
925000602,6.02,54826
925000700,7,54837
925000800,8,54848
925000900,9,54859
925001000,10,54870
925001100,11,54881
925001200,12,54892
925001300,13,54903
925001400,14,54914
925001500,15,54925
925001600,16,54936
925001700,17,54947
925001800,18,54958
925001900,19,54969
925002000,20,54980
925002101,21.01,54991
925002102,21.02,55002
925002200,22,55013
925010001,100.01,55024
925010002,100.02,55035
925010003,100.03,55046
925010100,101,55057
925011000,110,55068
925020000,200,55079
930,Chilliwack,55090
930000100,1,55101
930000202,2.02,55112
930000300,3,55123
930000400,4,55134
930000500,5,55145
930000600,6,55156
930000700,7,55167
930000800,8,55178
930000900,9,55189
930001000,10,55200
930001101,11.01,55211
930001102,11.02,55222
930001201,12.01,55233
930001203,12.03,55244
930001205,12.05,55255
930001207,12.07,55266
930001300,13,55277
930001400,14,55288
930001500,15,55299
930001601,16.01,55310
930001602,16.02,55321
930001701,17.01,55332
930001702,17.02,55343
930001801,18.01,55354
930001802,18.02,55365
930001900,19,55376
930002001,20.01,55387
930002002,20.02,55398
930002003,20.03,55409
930002100,21,55420
930002200,22,55431
930002302,23.02,55442
930002400,24,55453
930002500,25,55464
930002600,26,55475
930002800,28,55486
930003000,30,55497
930003100,31,55508
930003200,32,55519
930003300,33,55530
932,Abbotsford - Mission,55541
932000100,1,55552
932000200,2,55563
932000300,3,55574
932000400,4,55585
932000501,5.01,55596
932000502,5.02,55607
932000600,6,55618
932000701,7.01,55629
932000702,7.02,55640
932000801,8.01,55651
932000803,8.03,55662
932000804,8.04,55673
932000901,9.01,55684
932000902,9.02,55695
932001000,10,55706
932001100,11,55717
932001201,12.01,55728
932001202,12.02,55739
932001301,13.01,55750
932001302,13.02,55761
932001400,14,55772
932010000,100,55783
932010100,101,55794
932010200,102,55805
932010300,103,55816
932010400,104,55827
932010500,105,55838
932010603,106.03,55849
932010604,106.04,55860
932010605,106.05,55871
932010606,106.06,55882
932020000,200,55893
932020101,201.01,55904
932020102,201.02,55915
932020200,202,55926
932020300,203,55937
932020400,204,55948
932020500,205,55959
932020600,206,55970
932020700,207,55981
933,Vancouver,55992
933000101,1.01,56003
933000102,1.02,56014
933000201,2.01,56025
933000203,2.03,56036
933000204,2.04,56047
933000301,3.01,56058
933000302,3.02,56069
933000401,4.01,56080
933000402,4.02,56091
933000500,5,56102
933000601,6.01,56113
933000602,6.02,56124
933000701,7.01,56135
933000702,7.02,56146
933000801,8.01,56157
933000802,8.02,56168
933000900,9,56179
933001001,10.01,56190
933001002,10.02,56201
933001100,11,56212
933001200,12,56223
933001301,13.01,56234
933001303,13.03,56245
933001304,13.04,56256
933001401,14.01,56267
933001402,14.02,56278
933001501,15.01,56289
933001502,15.02,56300
933001601,16.01,56311
933001604,16.04,56322
933001605,16.05,56333
933001606,16.06,56344
933001701,17.01,56355
933001702,17.02,56366
933001801,18.01,56377
933001802,18.02,56388
933001900,19,56399
933002000,20,56410
933002100,21,56421
933002200,22,56432
933002300,23,56443
933002400,24,56454
933002500,25,56465
933002600,26,56476
933002701,27.01,56487
933002702,27.02,56498
933002800,28,56509
933002900,29,56520
933003000,30,56531
933003101,31.01,56542
933003102,31.02,56553
933003200,32,56564
933003301,33.01,56575
933003302,33.02,56586
933003401,34.01,56597
933003402,34.02,56608
933003501,35.01,56619
933003502,35.02,56630
933003601,36.01,56641
933003602,36.02,56652
933003701,37.01,56663
933003702,37.02,56674
933003800,38,56685
933003901,39.01,56696
933003902,39.02,56707
933004001,40.01,56718
933004002,40.02,56729
933004101,41.01,56740
933004102,41.02,56751
933004200,42,56762
933004301,43.01,56773
933004302,43.02,56784
933004400,44,56795
933004501,45.01,56806
933004502,45.02,56817
933004600,46,56828
933004701,47.01,56839
933004702,47.02,56850
933004800,48,56861
933004901,49.01,56872
933004902,49.02,56883
933005002,50.02,56894
933005003,50.03,56905
933005004,50.04,56916
933005101,51.01,56927
933005102,51.02,56938
933005201,52.01,56949
933005202,52.02,56960
933005301,53.01,56971
933005302,53.02,56982
933005401,54.01,56993
933005402,54.02,57004
933005501,55.01,57015
933005502,55.02,57026
933005601,56.01,57037
933005602,56.02,57048
933005701,57.01,57059
933005702,57.02,57070
933005800,58,57081
933005906,59.06,57092
933005907,59.07,57103
933005908,59.08,57114
933005909,59.09,57125
933005910,59.1,57136
933005911,59.11,57147
933005913,59.13,57158
933005914,59.14,57169
933006001,60.01,57180
933006002,60.02,57191
933006100,61,57202
933006200,62,57213
933006300,63,57224
933006400,64,57235
933006500,65,57246
933006600,66,57257
933006701,67.01,57268
933006702,67.02,57279
933006800,68,57290
933006901,69.01,57301
933006902,69.02,57312
933010001,100.01,57323
933010002,100.02,57334
933010103,101.03,57345
933010104,101.04,57356
933010105,101.05,57367
933010106,101.06,57378
933010201,102.01,57389
933010202,102.02,57400
933010300,103,57411
933010400,104,57422
933011002,110.02,57433
933011003,110.03,57444
933011004,110.04,57455
933011102,111.02,57466
933011104,111.04,57477
933011105,111.05,57488
933011106,111.06,57499
933011107,111.07,57510
933011200,112,57521
933011300,113,57532
933011401,114.01,57543
933011402,114.02,57554
933011500,115,57565
933011600,116,57576
933011700,117,57587
933011800,118,57598
933011900,119,57609
933012000,120,57620
933012100,121,57631
933012200,122,57642
933013001,130.01,57653
933013003,130.03,57664
933013004,130.04,57675
933013100,131,57686
933013200,132,57697
933013301,133.01,57708
933013302,133.02,57719
933013400,134,57730
933013500,135,57741
933014002,140.02,57752
933014003,140.03,57763
933014004,140.04,57774
933014101,141.01,57785
933014102,141.02,57796
933014201,142.01,57807
933014202,142.02,57818
933014203,142.03,57829
933014301,143.01,57840
933014302,143.02,57851
933014303,143.03,57862
933014304,143.04,57873
933014403,144.03,57884
933014404,144.04,57895
933014405,144.05,57906
933014406,144.06,57917
933014501,145.01,57928
933014502,145.02,57939
933014600,146,57950
933014701,147.01,57961
933014704,147.04,57972
933014705,147.05,57983
933014707,147.07,57994
933014708,147.08,58005
933014709,147.09,58016
933014710,147.1,58027
933014800,148,58038
933014902,149.02,58049
933014905,149.05,58060
933014906,149.06,58071
933014907,149.07,58082
933014908,149.08,58093
933014909,149.09,58104
933015000,150,58115
933015103,151.03,58126
933015105,151.05,58137
933015106,151.06,58148
933015107,151.07,58159
933015108,151.08,58170
933016001,160.01,58181
933016002,160.02,58192
933016003,160.03,58203
933016004,160.04,58214
933016102,161.02,58225
933016103,161.03,58236
933016105,161.05,58247
933016106,161.06,58258
933016108,161.08,58269
933016109,161.09,58280
933016201,162.01,58291
933016202,162.02,58302
933016203,162.03,58313
933016204,162.04,58324
933016301,163.01,58335
933016304,163.04,58346
933016305,163.05,58357
933016306,163.06,58368
933016307,163.07,58379
933016308,163.08,58390
933017003,170.03,58401
933017004,170.04,58412
933017005,170.05,58423
933017007,170.07,58434
933017008,170.08,58445
933018001,180.01,58456
933018003,180.03,58467
933018004,180.04,58478
933018103,181.03,58489
933018105,181.05,58500
933018107,181.07,58511
933018108,181.08,58522
933018109,181.09,58533
933018110,181.1,58544
933018111,181.11,58555
933018112,181.12,58566
933018113,181.13,58577
933018114,181.14,58588
933018115,181.15,58599
933018116,181.16,58610
933018201,182.01,58621
933018202,182.02,58632
933018203,182.03,58643
933018204,182.04,58654
933018205,182.05,58665
933018206,182.06,58676
933018301,183.01,58687
933018303,183.03,58698
933018305,183.05,58709
933018306,183.06,58720
933018307,183.07,58731
933018308,183.08,58742
933018309,183.09,58753
933018402,184.02,58764
933018406,184.06,58775
933018407,184.07,58786
933018408,184.08,58797
933018409,184.09,58808
933018410,184.1,58819
933018411,184.11,58830
933018412,184.12,58841
933018413,184.13,58852
933018414,184.14,58863
933018415,184.15,58874
933018416,184.16,58885
933018505,185.05,58896
933018507,185.07,58907
933018508,185.08,58918
933018509,185.09,58929
933018510,185.1,58940
933018511,185.11,58951
933018512,185.12,58962
933018515,185.15,58973
933018516,185.16,58984
933018517,185.17,58995
933018518,185.18,59006
933018519,185.19,59017
933018520,185.2,59028
933018521,185.21,59039
933018522,185.22,59050
933018601,186.01,59061
933018602,186.02,59072
933018605,186.05,59083
933018606,186.06,59094
933018607,186.07,59105
933018608,186.08,59116
933018703,187.03,59127
933018704,187.04,59138
933018705,187.05,59149
933018706,187.06,59160
933018707,187.07,59171
933018711,187.11,59182
933018712,187.12,59193
933018713,187.13,59204
933018714,187.14,59215
933018715,187.15,59226
933018716,187.16,59237
933018801,188.01,59248
933018802,188.02,59259
933018804,188.04,59270
933018805,188.05,59281
933018806,188.06,59292
933018807,188.07,59303
933018808,188.08,59314
933018903,189.03,59325
933018905,189.05,59336
933018906,189.06,59347
933018907,189.07,59358
933018908,189.08,59369
933018909,189.09,59380
933018910,189.1,59391
933019001,190.01,59402
933019003,190.03,59413
933019004,190.04,59424
933019005,190.05,59435
933019103,191.03,59446
933019104,191.04,59457
933019105,191.05,59468
933019106,191.06,59479
933019107,191.07,59490
933019200,192,59501
933020000,200,59512
933020100,201,59523
933020200,202,59534
933020300,203,59545
933020401,204.01,59556
933020402,204.02,59567
933020501,205.01,59578
933020502,205.02,59589
933020600,206,59600
933020700,207,59611
933020800,208,59622
933020900,209,59633
933021000,210,59644
933022000,220,59655
933022101,221.01,59666
933022103,221.03,59677
933022104,221.04,59688
933022201,222.01,59699
933022202,222.02,59710
933022301,223.01,59721
933022302,223.02,59732
933022401,224.01,59743
933022402,224.02,59754
933022501,225.01,59765
933022502,225.02,59776
933022602,226.02,59787
933022603,226.03,59798
933022604,226.04,59809
933022701,227.01,59820
933022702,227.02,59831
933022802,228.02,59842
933022803,228.03,59853
933022804,228.04,59864
933022900,229,59875
933023001,230.01,59886
933023002,230.02,59897
933023100,231,59908
933023200,232,59919
933023300,233,59930
933023400,234,59941
933023502,235.02,59952
933023503,235.03,59963
933023504,235.04,59974
933023600,236,59985
933023700,237,59996
933023801,238.01,60007
933023802,238.02,60018
933023901,239.01,60029
933023902,239.02,60040
933024001,240.01,60051
933024002,240.02,60062
933024100,241,60073
933024200,242,60084
933024301,243.01,60095
933024302,243.02,60106
933025001,250.01,60117
933025002,250.02,60128
933025102,251.02,60139
933026004,260.04,60150
933026005,260.05,60161
933026006,260.06,60172
